Hour,Region,GridPurchase_MW,GridSell_MW,DirectRenewable_MW,RenewableCharge_MW,GridCharge_MW,Curtailment_MW,Discharge_MW,SOC_MWh,ElectricityPrice,SellPrice,CarbonIntensity,AvailableRenewable_MW,NetGridImport_MW
1091,RegionA,-0.0,0.0,511.434,0.0,0.0,578.346,0.0,35.0,727.5,0.0,0.5777,1089.78,-0.0
1092,RegionA,-0.0,0.0,494.37,-0.0,0.0,565.4399999999999,0.0,35.0,727.03,0.0,0.5721,1059.81,-0.0
1093,RegionA,-0.0,0.0,427.5504004499551,-0.0,0.0,584.5795995500449,0.0,35.0,726.56,0.0,0.5697,1012.13,-0.0
1094,RegionA,-0.0,0.0,417.20535,0.0,0.0,532.79465,0.0,35.0,726.1,0.0,0.5707,950.0,-0.0
1095,RegionA,-0.0,0.0,387.143550449955,0.0,0.0,490.506449550045,0.0,35.0,725.63,0.0,0.575,877.65,-0.0
1096,RegionA,-0.0,0.0,338.7258,-0.0,0.0,461.2742,0.0,35.0,725.17,0.0,0.5822,800.0,-0.0
1097,RegionA,-0.0,0.0,317.182500449955,0.0,0.0,405.167499550045,0.0,35.0,1050.82,0.0,0.5917,722.35,-0.0
1098,RegionA,-0.0,0.0,289.615500449955,-0.0,0.0,360.384499550045,0.0,35.0,1050.16,0.0,0.603,650.0,-0.0
1099,RegionA,-0.0,0.0,308.367,-0.0,0.0,279.503,0.0,35.0,1049.5,0.0,0.6152,587.87,-0.0
1100,RegionA,-0.0,0.0,347.247000449955,0.0,0.0,192.94299955004504,0.0,35.0,1048.84,0.0,0.6274,540.19,-0.0
1101,RegionA,-0.0,0.0,366.552,0.0,0.0,143.668,0.0,35.0,1048.19,0.0,0.6387,510.22,-0.0
1102,RegionA,-0.0,0.0,389.2995,-0.0,0.0,110.70049999999998,0.0,35.0,650.2,0.0,0.6483,500.0,-0.0
1103,RegionA,-0.0,0.0,422.7660000000001,-0.0,0.0,87.45399999999995,0.0,35.0,649.81,0.0,0.6555,510.22,-0.0
1104,RegionA,-0.0,0.0,460.039499550045,0.0,0.0,80.15050044995508,0.0,35.0,469.03,0.0,0.6598,540.19,-0.0
1105,RegionA,-0.0,0.0,533.385,-0.0,0.0,54.485000000000014,0.0,35.0,468.75,0.0,0.6609,587.87,-0.0
1106,RegionA,-0.0,0.0,544.32,-0.0,0.0,105.67999999999995,0.0,35.0,468.48,0.0,0.6586,650.0,-0.0
1107,RegionA,-0.0,0.0,544.320000449955,-0.0,0.0,178.02999955004498,0.0,35.0,468.21,0.0,0.6531,722.35,-0.0
1108,RegionA,-0.0,0.0,544.319999550045,0.0,0.0,255.68000044995495,0.0,35.0,467.95,0.0,0.6446,800.0,-0.0
1109,RegionA,-0.0,0.0,544.320000449955,-0.0,0.0,333.32999955004493,0.0,35.0,467.7,0.0,0.6338,877.65,-0.0
1110,RegionA,-0.0,0.0,544.3199995500449,-0.0,0.0,405.68000044995506,0.0,35.0,467.45,0.0,0.6212,950.0,-0.0
1111,RegionA,-0.0,0.0,544.319999550045,-0.0,0.0,467.81000044995494,0.0,35.0,718.77,0.0,0.6079,1012.13,-0.0
1112,RegionA,-0.0,0.0,544.320000449955,0.0,0.0,515.4899995500449,0.0,35.0,718.41,0.0,0.5945,1059.81,-0.0
1113,RegionA,-0.0,0.0,544.320000449955,-0.0,0.0,545.4599995500449,0.0,35.0,718.05,0.0,0.582,1089.78,-0.0
1114,RegionA,-0.0,0.0,544.32,-0.0,0.0,555.68,0.0,35.0,717.71,0.0,0.5713,1100.0,-0.0
1115,RegionA,-0.0,0.0,489.33449955004505,-0.0,0.0,600.4455004499549,0.0,35.0,717.38,0.0,0.5629,1089.78,-0.0
1116,RegionA,-0.0,0.0,485.757000449955,-0.0,0.0,574.0529995500449,0.0,35.0,717.05,0.0,0.5575,1059.81,-0.0
1117,RegionA,-0.0,0.0,448.6860004499551,0.0,0.0,563.443999550045,0.0,35.0,716.74,0.0,0.5554,1012.13,-0.0
1118,RegionA,-0.0,0.0,412.28324955004496,-0.0,0.0,537.716750449955,0.0,35.0,716.44,0.0,0.5567,950.0,-0.0
1119,RegionA,-0.0,0.0,397.654650449955,-0.0,0.0,479.995349550045,0.0,35.0,716.16,0.0,0.5613,877.65,-0.0
1120,RegionA,-0.0,0.0,357.970049550045,-0.0,0.0,442.029950449955,0.0,35.0,715.89,0.0,0.5688,800.0,-0.0
1121,RegionA,-0.0,0.0,316.56150044995496,0.0,0.0,405.78849955004506,0.0,35.0,1037.66,0.0,0.5788,722.35,-0.0
1122,RegionA,-0.0,0.0,337.83750000000003,-0.0,0.0,312.16249999999997,0.0,35.0,1037.3,0.0,0.5904,650.0,-0.0
1123,RegionA,-0.0,0.0,323.635500449955,-0.0,0.0,264.23449955004503,0.0,35.0,1036.96,0.0,0.603,587.87,-0.0
1124,RegionA,-0.0,0.0,324.607499550045,0.0,0.0,215.58250044995503,0.0,35.0,1036.64,0.0,0.6155,540.19,-0.0
1125,RegionA,-0.0,0.0,382.73850044995504,0.0,0.0,127.48149955004499,0.0,35.0,1036.35,0.0,0.6272,510.22,-0.0
1126,RegionA,-0.0,0.0,378.634500449955,0.0,0.0,121.365499550045,0.0,35.0,643.08,0.0,0.6373,500.0,-0.0
1127,RegionA,-0.0,0.0,390.379500449955,-0.0,0.0,119.84049955004502,0.0,35.0,642.92,0.0,0.645,510.22,-0.0
1128,RegionA,-0.0,0.0,480.9509995500451,-0.0,0.0,59.23900044995497,0.0,35.0,464.23,0.0,0.6498,540.19,-0.0
1129,RegionA,-0.0,0.0,505.547999550045,-0.0,0.0,82.322000449955,0.0,35.0,464.13,0.0,0.6513,587.87,-0.0
1130,RegionA,-0.0,0.0,521.1270004499551,-0.0,0.0,128.87299955004494,0.0,35.0,464.04,0.0,0.6495,650.0,-0.0
1131,RegionA,-0.0,0.0,544.319999550045,0.0,0.0,178.03000044995497,0.0,35.0,463.97,0.0,0.6445,722.35,-0.0
1132,RegionA,-0.0,0.0,544.320000449955,0.0,0.0,255.67999955004495,0.0,35.0,463.9,0.0,0.6365,800.0,-0.0
1133,RegionA,-0.0,0.0,544.32,0.0,0.0,333.3299999999999,0.0,35.0,463.84,0.0,0.6262,877.65,-0.0
1134,RegionA,-0.0,0.0,544.319999550045,0.0,0.0,405.68000044995495,0.0,35.0,463.8,0.0,0.6142,950.0,-0.0
1135,RegionA,-0.0,0.0,544.320000449955,-0.0,0.0,467.80999955004495,0.0,35.0,713.48,0.0,0.6014,1012.13,-0.0
1136,RegionA,-0.0,0.0,544.3199995500449,-0.0,0.0,515.490000449955,0.0,35.0,713.43,0.0,0.5886,1059.81,-0.0
1137,RegionA,-0.0,0.0,544.32,0.0,0.0,545.4599999999999,0.0,35.0,713.41,0.0,0.5767,1089.78,-0.0
1138,RegionA,-0.0,0.0,544.320000449955,0.0,0.0,555.679999550045,0.0,35.0,713.39,0.0,0.5665,1100.0,-0.0
1139,RegionA,-0.0,0.0,507.411000449955,0.0,0.0,582.3689995500449,0.0,35.0,713.4,0.0,0.5588,1089.78,-0.0
1140,RegionA,-0.0,0.0,483.46335,0.0,0.0,576.34665,0.0,35.0,713.41,0.0,0.554,1059.81,-0.0
1141,RegionA,-0.0,0.0,464.2596,0.0,0.0,547.8704,0.0,35.0,713.44,0.0,0.5524,1012.13,-0.0
1142,RegionA,-0.0,0.0,434.767500449955,-0.0,0.0,515.2324995500451,0.0,35.0,713.49,0.0,0.5543,950.0,-0.0
1143,RegionA,-0.0,0.0,379.02195044995506,-0.0,0.0,498.6280495500449,0.0,35.0,713.55,0.0,0.5595,877.65,-0.0
1144,RegionA,-0.0,0.0,340.83450000000005,0.0,0.0,459.16549999999995,0.0,35.0,713.63,0.0,0.5676,800.0,-0.0
1145,RegionA,-0.0,0.0,287.84700000000004,0.0,0.0,434.503,0.0,35.0,1034.89,0.0,0.5782,722.35,-0.0
1146,RegionA,-0.0,0.0,290.7495,-0.0,0.0,359.2505,0.0,35.0,1035.04,0.0,0.5904,650.0,-0.0
1147,RegionA,-0.0,0.0,333.1395,-0.0,0.0,254.7305,0.0,35.0,1035.21,0.0,0.6036,587.87,-0.0
1148,RegionA,-0.0,0.0,310.716000449955,0.0,0.0,229.47399955004505,0.0,35.0,1035.4,0.0,0.6167,540.19,-0.0
1149,RegionA,-0.0,0.0,327.96899955004506,0.0,0.0,182.25100044995497,0.0,35.0,1035.6,0.0,0.6291,510.22,-0.0
1150,RegionA,-0.0,0.0,381.24,-0.0,0.0,118.75999999999999,0.0,35.0,642.93,0.0,0.6397,500.0,-0.0
1151,RegionA,-0.0,0.0,413.70749955004504,0.0,0.0,96.51250044995498,0.0,35.0,643.08,0.0,0.648,510.22,-0.0
1152,RegionA,-0.0,0.0,495.342000449955,0.0,0.0,44.847999550045074,0.0,35.0,464.56,0.0,0.6534,540.19,-0.0
1153,RegionA,-0.0,0.0,531.927,-0.0,0.0,55.942999999999984,0.0,35.0,464.69,0.0,0.6555,587.87,-0.0
1154,RegionA,-0.0,0.0,537.489000449955,-0.0,0.0,112.51099955004497,0.0,35.0,464.82,0.0,0.6543,650.0,-0.0
1155,RegionA,-0.0,0.0,544.320000449955,0.0,0.0,178.02999955004498,0.0,35.0,464.96,0.0,0.6498,722.35,-0.0
1156,RegionA,-0.0,0.0,544.320000449955,-0.0,0.0,255.67999955004495,0.0,35.0,465.11,0.0,0.6424,800.0,-0.0
1157,RegionA,-0.0,0.0,544.32,0.0,0.0,333.3299999999999,0.0,35.0,465.26,0.0,0.6327,877.65,-0.0
1158,RegionA,-0.0,0.0,544.320000449955,0.0,0.0,405.67999955004495,0.0,35.0,465.42,0.0,0.6212,950.0,-0.0
1159,RegionA,-0.0,0.0,544.319999550045,0.0,0.0,467.81000044995494,0.0,35.0,716.29,0.0,0.609,1012.13,-0.0
1160,RegionA,-0.0,0.0,544.32,0.0,0.0,515.4899999999999,0.0,35.0,716.55,0.0,0.5967,1059.81,-0.0
1161,RegionA,-0.0,0.0,544.319999550045,-0.0,0.0,545.4600004499549,0.0,35.0,716.82,0.0,0.5853,1089.78,-0.0
1162,RegionA,-0.0,0.0,544.3199995500449,-0.0,0.0,555.6800004499551,0.0,35.0,717.1,0.0,0.5756,1100.0,-0.0
1163,RegionA,-0.0,0.0,500.37750044995505,0.0,0.0,589.4024995500449,0.0,35.0,717.39,0.0,0.5684,1089.78,-0.0
1164,RegionA,-0.0,0.0,505.3184995500451,-0.0,0.0,554.4915004499549,0.0,35.0,717.69,0.0,0.564,1059.81,-0.0
1165,RegionA,-0.0,0.0,437.88195,-0.0,0.0,574.2480499999999,0.0,35.0,717.99,0.0,0.563,1012.13,-0.0
1166,RegionA,-0.0,0.0,415.52324999999996,0.0,0.0,534.47675,0.0,35.0,718.29,0.0,0.5653,950.0,-0.0
1167,RegionA,-0.0,0.0,417.8385,0.0,0.0,459.81149999999997,0.0,35.0,718.61,0.0,0.5709,877.65,-0.0
1168,RegionA,-0.0,0.0,326.15595,0.0,0.0,473.84405,0.0,35.0,718.93,0.0,0.5794,800.0,-0.0
1169,RegionA,-0.0,0.0,311.62050044995505,-0.0,0.0,410.729499550045,0.0,35.0,1042.91,0.0,0.5904,722.35,-0.0
1170,RegionA,-0.0,0.0,301.198499550045,-0.0,0.0,348.801500449955,0.0,35.0,1043.38,0.0,0.603,650.0,-0.0
1171,RegionA,-0.0,0.0,314.685000449955,0.0,0.0,273.184999550045,0.0,35.0,1043.86,0.0,0.6165,587.87,-0.0
1172,RegionA,-0.0,0.0,284.1074995500451,0.0,0.0,256.082500449955,0.0,35.0,1044.34,0.0,0.6301,540.19,-0.0
1173,RegionA,-0.0,0.0,354.19950000000006,-0.0,0.0,156.02049999999997,0.0,35.0,1044.83,0.0,0.6427,510.22,-0.0
1174,RegionA,-0.0,0.0,371.73600000000005,0.0,0.0,128.26399999999995,0.0,35.0,648.82,0.0,0.6537,500.0,-0.0
1175,RegionA,-0.0,0.0,444.2175004499551,0.0,0.0,66.00249955004494,0.0,35.0,649.12,0.0,0.6623,510.22,-0.0
1176,RegionA,-0.0,0.0,462.3885,-0.0,0.0,77.80150000000003,0.0,35.0,469.03,0.0,0.6679,540.19,-0.0
1177,RegionA,-0.0,0.0,515.214,-0.0,0.0,72.65599999999995,0.0,35.0,469.25,0.0,0.6703,587.87,-0.0
1178,RegionA,-0.0,0.0,544.3200004499549,-0.0,0.0,105.67999955004507,0.0,35.0,469.47,0.0,0.6693,650.0,-0.0
1179,RegionA,-0.0,0.0,544.320000449955,-0.0,0.0,178.02999955004498,0.0,35.0,469.69,0.0,0.665,722.35,-0.0
1180,RegionA,-0.0,0.0,544.320000449955,-0.0,0.0,255.67999955004495,0.0,35.0,469.9,0.0,0.6578,800.0,-0.0
1181,RegionA,-0.0,0.0,544.32,-0.0,0.0,333.3299999999999,0.0,35.0,470.12,0.0,0.6483,877.65,-0.0
1182,RegionA,-0.0,0.0,544.32,-0.0,0.0,405.67999999999995,0.0,35.0,470.33,0.0,0.637,950.0,-0.0
1183,RegionA,-0.0,0.0,544.320000449955,0.0,0.0,467.80999955004495,0.0,35.0,723.92,0.0,0.6248,1012.13,-0.0
1184,RegionA,-0.0,0.0,544.32,0.0,0.0,515.4899999999999,0.0,35.0,724.24,0.0,0.6126,1059.81,-0.0
1185,RegionA,-0.0,0.0,544.320000449955,0.0,0.0,545.4599995500449,0.0,35.0,724.56,0.0,0.6013,1089.78,-0.0
1186,RegionA,-0.0,0.0,494.288999550045,0.0,0.0,605.711000449955,0.0,35.0,724.87,0.0,0.5917,1100.0,-0.0
1187,RegionA,-0.0,0.0,544.32,-0.0,0.0,545.4599999999999,0.0,35.0,725.18,0.0,0.5845,1089.78,-0.0
1188,RegionA,-0.0,0.0,466.6005,-0.0,0.0,593.2094999999999,0.0,35.0,725.48,0.0,0.5802,1059.81,-0.0
1189,RegionA,-0.0,0.0,463.6898995500451,-0.0,0.0,548.4401004499549,0.0,35.0,725.77,0.0,0.5791,1012.13,-0.0
1190,RegionA,-0.0,0.0,441.400050449955,-0.0,0.0,508.599949550045,0.0,35.0,726.06,0.0,0.5814,950.0,-0.0
1191,RegionA,-0.0,0.0,404.77454955004504,0.0,0.0,472.87545044995494,0.0,35.0,726.34,0.0,0.5869,877.65,-0.0
1192,RegionA,-0.0,0.0,334.42874955004504,-0.0,0.0,465.57125044995496,0.0,35.0,726.61,0.0,0.5954,800.0,-0.0
1193,RegionA,-0.0,0.0,322.6095000000001,-0.0,0.0,399.74049999999994,0.0,35.0,1053.97,0.0,0.6062,722.35,-0.0
1194,RegionA,-0.0,0.0,298.3095,0.0,0.0,351.6905,0.0,35.0,1054.34,0.0,0.6188,650.0,-0.0
1195,RegionA,-0.0,0.0,280.597500449955,0.0,0.0,307.272499550045,0.0,35.0,1054.69,0.0,0.6321,587.87,-0.0
1196,RegionA,-0.0,0.0,369.38700044995505,0.0,0.0,170.802999550045,0.0,35.0,1055.03,0.0,0.6455,540.19,-0.0
1197,RegionA,-0.0,0.0,361.340999550045,0.0,0.0,148.87900044995502,0.0,35.0,1055.36,0.0,0.658,510.22,-0.0
1198,RegionA,-0.0,0.0,430.6095004499551,-0.0,0.0,69.39049955004492,0.0,35.0,655.24,0.0,0.6687,500.0,-0.0
1199,RegionA,-0.0,0.0,452.8575,0.0,0.0,57.36250000000001,0.0,35.0,655.43,0.0,0.6771,510.22,-0.0
1200,RegionA,-0.0,0.0,480.41100000000006,-0.0,0.0,59.778999999999996,0.0,35.0,473.49,0.0,0.6825,540.19,-0.0
1201,RegionA,-0.0,0.0,544.3200004499549,0.0,0.0,43.54999955004507,0.0,35.0,473.61,0.0,0.6846,587.87,-0.0
1202,RegionA,-0.0,0.0,544.32,0.0,0.0,105.67999999999995,0.0,35.0,473.71,0.0,0.6833,650.0,-0.0
1203,RegionA,-0.0,0.0,544.320000449955,-0.0,0.0,178.02999955004498,0.0,35.0,473.82,0.0,0.6787,722.35,-0.0
1204,RegionA,-0.0,0.0,544.32,-0.0,0.0,255.67999999999995,0.0,35.0,473.91,0.0,0.6712,800.0,-0.0
1205,RegionA,-0.0,0.0,544.3200004499549,-0.0,0.0,333.32999955004504,0.0,35.0,473.99,0.0,0.6612,877.65,-0.0
1206,RegionA,-0.0,0.0,544.32,-0.0,0.0,405.67999999999995,0.0,35.0,474.07,0.0,0.6496,950.0,-0.0
1207,RegionA,-0.0,0.0,544.32,-0.0,0.0,467.80999999999995,0.0,35.0,729.44,0.0,0.637,1012.13,-0.0
1208,RegionA,-0.0,0.0,544.319999550045,-0.0,0.0,515.4900004499549,0.0,35.0,729.53,0.0,0.6245,1059.81,-0.0
1209,RegionA,-0.0,0.0,544.3199995500449,-0.0,0.0,545.460000449955,0.0,35.0,729.6,0.0,0.6128,1089.78,-0.0
1210,RegionA,-0.0,0.0,542.7270004499551,-0.0,0.0,557.2729995500449,0.0,35.0,729.66,0.0,0.6027,1100.0,-0.0
1211,RegionA,-0.0,0.0,513.2565004499551,0.0,0.0,576.5234995500449,0.0,35.0,729.71,0.0,0.595,1089.78,-0.0
1212,RegionA,-0.0,0.0,499.931999550045,0.0,0.0,559.8780004499549,0.0,35.0,729.74,0.0,0.5902,1059.81,-0.0
1213,RegionA,-0.0,0.0,457.807949550045,-0.0,0.0,554.322050449955,0.0,35.0,729.75,0.0,0.5887,1012.13,-0.0
1214,RegionA,-0.0,0.0,436.018949550045,0.0,0.0,513.981050449955,0.0,35.0,729.76,0.0,0.5905,950.0,-0.0
1215,RegionA,-0.0,0.0,359.415899550045,0.0,0.0,518.2341004499549,0.0,35.0,729.74,0.0,0.5955,877.65,-0.0
1216,RegionA,-0.0,0.0,341.29350000000005,-0.0,0.0,458.70649999999995,0.0,35.0,729.71,0.0,0.6035,800.0,-0.0
1217,RegionA,-0.0,0.0,300.82050000000004,0.0,0.0,421.5295,0.0,35.0,1058.02,0.0,0.6138,722.35,-0.0
1218,RegionA,-0.0,0.0,296.1765,-0.0,0.0,353.8235,0.0,35.0,1057.94,0.0,0.6258,650.0,-0.0
1219,RegionA,-0.0,0.0,299.9295,-0.0,0.0,287.9405,0.0,35.0,1057.83,0.0,0.6386,587.87,-0.0
1220,RegionA,-0.0,0.0,326.862000449955,-0.0,0.0,213.32799955004504,0.0,35.0,1057.7,0.0,0.6514,540.19,-0.0
1221,RegionA,-0.0,0.0,366.6600000000001,0.0,0.0,143.55999999999995,0.0,35.0,1057.55,0.0,0.6633,510.22,-0.0
1222,RegionA,-0.0,0.0,398.16900044995504,0.0,0.0,101.83099955004496,0.0,35.0,656.31,0.0,0.6735,500.0,-0.0
1223,RegionA,-0.0,0.0,415.557,-0.0,0.0,94.66300000000001,0.0,35.0,656.19,0.0,0.6812,510.22,-0.0
1224,RegionA,-0.0,0.0,476.79300000000006,-0.0,0.0,63.39699999999999,0.0,35.0,473.82,0.0,0.686,540.19,-0.0
1225,RegionA,-0.0,0.0,497.98800044995505,0.0,0.0,89.88199955004495,0.0,35.0,473.71,0.0,0.6876,587.87,-0.0
1226,RegionA,-0.0,0.0,539.9865000000001,0.0,0.0,110.01349999999991,0.0,35.0,473.59,0.0,0.6857,650.0,-0.0
1227,RegionA,-0.0,0.0,544.319999550045,-0.0,0.0,178.03000044995497,0.0,35.0,473.47,0.0,0.6805,722.35,-0.0
1228,RegionA,-0.0,0.0,544.3199995500449,-0.0,0.0,255.68000044995506,0.0,35.0,473.34,0.0,0.6724,800.0,-0.0
1229,RegionA,-0.0,0.0,544.320000449955,-0.0,0.0,333.32999955004493,0.0,35.0,473.19,0.0,0.6618,877.65,-0.0
1230,RegionA,-0.0,0.0,544.319999550045,0.0,0.0,405.68000044995495,0.0,35.0,473.04,0.0,0.6496,950.0,-0.0
1231,RegionA,-0.0,0.0,544.32,-0.0,0.0,467.80999999999995,0.0,35.0,727.51,0.0,0.6364,1012.13,-0.0
1232,RegionA,-0.0,0.0,544.320000449955,-0.0,0.0,515.4899995500449,0.0,35.0,727.24,0.0,0.6233,1059.81,-0.0
1233,RegionA,-0.0,0.0,544.3200004499549,0.0,0.0,545.459999550045,0.0,35.0,726.97,0.0,0.6109,1089.78,-0.0
1234,RegionA,-0.0,0.0,544.320000449955,-0.0,0.0,555.679999550045,0.0,35.0,726.68,0.0,0.6003,1100.0,-0.0
1235,RegionA,-0.0,0.0,507.11400000000003,0.0,0.0,582.6659999999999,0.0,35.0,726.38,0.0,0.592,1089.78,-0.0
1236,RegionA,-0.0,0.0,460.5660000000001,0.0,0.0,599.2439999999999,0.0,35.0,726.07,0.0,0.5866,1059.81,-0.0
1237,RegionA,-0.0,0.0,446.308649550045,-0.0,0.0,565.8213504499549,0.0,35.0,725.75,0.0,0.5845,1012.13,-0.0
1238,RegionA,-0.0,0.0,418.2340495500451,-0.0,0.0,531.765950449955,0.0,35.0,725.41,0.0,0.5857,950.0,-0.0
1239,RegionA,-0.0,0.0,386.614349550045,0.0,0.0,491.03565044995497,0.0,35.0,725.07,0.0,0.5902,877.65,-0.0
1240,RegionA,-0.0,0.0,324.72900000000004,-0.0,0.0,475.27099999999996,0.0,35.0,724.71,0.0,0.5976,800.0,-0.0
1241,RegionA,-0.0,0.0,328.69800000000004,0.0,0.0,393.652,0.0,35.0,1050.3,0.0,0.6073,722.35,-0.0
1242,RegionA,-0.0,0.0,303.08850000000007,-0.0,0.0,346.91149999999993,0.0,35.0,1049.75,0.0,0.6188,650.0,-0.0
1243,RegionA,-0.0,0.0,324.567,-0.0,0.0,263.303,0.0,35.0,1049.19,0.0,0.631,587.87,-0.0
1244,RegionA,-0.0,0.0,342.15749955004503,0.0,0.0,198.03250044995502,0.0,35.0,1048.62,0.0,0.6433,540.19,-0.0
1245,RegionA,-0.0,0.0,352.3500004499551,0.0,0.0,157.86999955004495,0.0,35.0,1048.04,0.0,0.6547,510.22,-0.0
1246,RegionA,-0.0,0.0,407.44350044995497,-0.0,0.0,92.55649955004503,0.0,35.0,650.14,0.0,0.6644,500.0,-0.0
1247,RegionA,-0.0,0.0,455.92199955004503,0.0,0.0,54.298000449955,0.0,35.0,649.76,0.0,0.6716,510.22,-0.0
1248,RegionA,-0.0,0.0,477.18450000000007,-0.0,0.0,63.005499999999984,0.0,35.0,468.99,0.0,0.676,540.19,-0.0
1249,RegionA,-0.0,0.0,511.93350044995503,0.0,0.0,75.93649955004497,0.0,35.0,468.71,0.0,0.677,587.87,-0.0
1250,RegionA,-0.0,0.0,544.32,-0.0,0.0,105.67999999999995,0.0,35.0,468.43,0.0,0.6747,650.0,-0.0
1251,RegionA,-0.0,0.0,544.32,-0.0,0.0,178.02999999999997,0.0,35.0,468.14,0.0,0.6691,722.35,-0.0
1252,RegionA,-0.0,0.0,544.3199995500449,0.0,0.0,255.68000044995506,0.0,35.0,467.85,0.0,0.6606,800.0,-0.0
1253,RegionA,-0.0,0.0,544.319999550045,-0.0,0.0,333.3300004499549,0.0,35.0,467.55,0.0,0.6496,877.65,-0.0
1254,RegionA,-0.0,0.0,544.3199995500449,-0.0,0.0,405.68000044995506,0.0,35.0,467.25,0.0,0.637,950.0,-0.0
1255,RegionA,-0.0,0.0,544.32,0.0,0.0,467.80999999999995,0.0,35.0,718.39,0.0,0.6235,1012.13,-0.0
1256,RegionA,-0.0,0.0,544.3200004499549,-0.0,0.0,515.489999550045,0.0,35.0,717.93,0.0,0.6099,1059.81,-0.0
1257,RegionA,-0.0,0.0,544.319999550045,0.0,0.0,545.4600004499549,0.0,35.0,717.46,0.0,0.5973,1089.78,-0.0
1258,RegionA,-0.0,0.0,544.319999550045,-0.0,0.0,555.680000449955,0.0,35.0,717.0,0.0,0.5863,1100.0,-0.0
1259,RegionA,-0.0,0.0,515.7810004499551,0.0,0.0,573.9989995500449,0.0,35.0,716.53,0.0,0.5777,1089.78,-0.0
1260,RegionA,-0.0,0.0,499.79699999999997,-0.0,0.0,560.0129999999999,0.0,35.0,716.06,0.0,0.5721,1059.81,-0.0
1261,RegionA,-0.0,0.0,448.753500449955,0.0,0.0,563.376499550045,0.0,35.0,715.59,0.0,0.5697,1012.13,-0.0
1262,RegionA,-0.0,0.0,429.62265,-0.0,0.0,520.37735,0.0,35.0,715.12,0.0,0.5707,950.0,-0.0
1263,RegionA,-0.0,0.0,372.492,-0.0,0.0,505.15799999999996,0.0,35.0,714.65,0.0,0.575,877.65,-0.0
1264,RegionA,-0.0,0.0,341.3745,-0.0,0.0,458.6255,0.0,35.0,714.19,0.0,0.5822,800.0,-0.0
1265,RegionA,-0.0,0.0,343.278000449955,0.0,0.0,379.071999550045,0.0,35.0,1034.9,0.0,0.5917,722.35,-0.0
1266,RegionA,-0.0,0.0,306.706499550045,-0.0,0.0,343.293500449955,0.0,35.0,1034.23,0.0,0.603,650.0,-0.0
1267,RegionA,-0.0,0.0,284.7015,0.0,0.0,303.1685,0.0,35.0,1033.57,0.0,0.6152,587.87,-0.0
1268,RegionA,-0.0,0.0,331.357499550045,-0.0,0.0,208.83250044995503,0.0,35.0,1032.91,0.0,0.6274,540.19,-0.0
1269,RegionA,-0.0,0.0,369.035999550045,-0.0,0.0,141.18400044995502,0.0,35.0,1032.26,0.0,0.6387,510.22,-0.0
1270,RegionA,-0.0,0.0,398.439,-0.0,0.0,101.56099999999998,0.0,35.0,640.32,0.0,0.6483,500.0,-0.0
1271,RegionA,-0.0,0.0,445.51350044995496,0.0,0.0,64.70649955004507,0.0,35.0,639.92,0.0,0.6555,510.22,-0.0
1272,RegionA,-0.0,0.0,473.05350044995504,-0.0,0.0,67.13649955004502,0.0,35.0,461.88,0.0,0.6598,540.19,-0.0
1273,RegionA,-0.0,0.0,496.69200000000006,0.0,0.0,91.17799999999994,0.0,35.0,461.61,0.0,0.6609,587.87,-0.0
1274,RegionA,-0.0,0.0,544.32,0.0,0.0,105.67999999999995,0.0,35.0,461.34,0.0,0.6586,650.0,-0.0
1275,RegionA,-0.0,0.0,544.32,-0.0,0.0,178.02999999999997,0.0,35.0,461.07,0.0,0.6531,722.35,-0.0
1276,RegionA,-0.0,0.0,544.319999550045,-0.0,0.0,255.68000044995495,0.0,35.0,460.81,0.0,0.6446,800.0,-0.0
1277,RegionA,-0.0,0.0,544.32,0.0,0.0,333.3299999999999,0.0,35.0,460.55,0.0,0.6338,877.65,-0.0
1278,RegionA,-0.0,0.0,544.32,-0.0,0.0,405.67999999999995,0.0,35.0,460.3,0.0,0.6212,950.0,-0.0
1279,RegionA,-0.0,0.0,544.319999550045,0.0,0.0,467.81000044995494,0.0,35.0,707.78,0.0,0.6079,1012.13,-0.0
1280,RegionA,-0.0,0.0,544.319999550045,-0.0,0.0,515.4900004499549,0.0,35.0,707.41,0.0,0.5945,1059.81,-0.0
1281,RegionA,-0.0,0.0,544.320000449955,-0.0,0.0,545.4599995500449,0.0,35.0,707.06,0.0,0.582,1089.78,-0.0
1282,RegionA,-0.0,0.0,544.320000449955,0.0,0.0,555.679999550045,0.0,35.0,706.71,0.0,0.5713,1100.0,-0.0
1283,RegionA,-0.0,0.0,499.36499955004496,-0.0,0.0,590.415000449955,0.0,35.0,706.38,0.0,0.5629,1089.78,-0.0
1284,RegionA,-0.0,0.0,485.2845,0.0,0.0,574.5255,0.0,35.0,706.06,0.0,0.5575,1059.81,-0.0
1285,RegionA,-0.0,0.0,438.27749955004504,0.0,0.0,573.852500449955,0.0,35.0,705.75,0.0,0.5554,1012.13,-0.0
1286,RegionA,-0.0,0.0,435.018599550045,0.0,0.0,514.981400449955,0.0,35.0,705.45,0.0,0.5567,950.0,-0.0
1287,RegionA,-0.0,0.0,402.124499550045,-0.0,0.0,475.52550044995496,0.0,35.0,705.17,0.0,0.5613,877.65,-0.0
1288,RegionA,-0.0,0.0,348.08399955004506,0.0,0.0,451.91600044995494,0.0,35.0,704.89,0.0,0.5688,800.0,-0.0
