Hour,Region,Total_Load_MW,AvailableRenewable_MW,UsedRenewable_MW,RenewableCharge_MW,GridSell_MW,Curtailment_MW,GridPurchase_MW,NetImport_MW,Cost_CNY,CarbonEmission_tCO2
330,RegionD,320.6016,650.0,129.8436,0.0,180.0,340.1564,8.758,-171.242,-83989.30842,3.5776429999999992
330,RegionE,320.5375,650.0,176.2956,0.0,220.0,253.7044,0.0,-220.0,-96753.8,0.0
330,RegionF,301.8663,650.0,159.9891,0.0,220.0,270.0109,0.0,-220.0,-101844.6,0.0
331,RegionA,295.8795,587.87,37.8029,0.0,0.0,550.0671,213.0766,213.0766,227766.10080400002,131.36172390000002
331,RegionB,316.6155,587.87,49.9507,0.0,0.0,537.9193,226.1648,226.1648,231683.22112000003,130.45185664000002
331,RegionC,347.8014,587.87,65.3048,0.0,0.0,522.5652,244.2466,244.2466,242952.09302,133.57846554000002
331,RegionD,323.5712,587.87,128.7052,0.0,180.0,279.1648,12.866,-167.134,-81415.67426,5.3741282
331,RegionE,277.9875,587.87,152.8931,0.0,220.0,214.9769,0.0,-220.0,-96808.8,0.0
331,RegionF,297.7515,587.87,162.117,0.0,220.0,205.753,0.0,-220.0,-101904.0,0.0
332,RegionA,352.4985,540.19,42.2998,0.0,0.0,497.8902,265.1987,265.1987,283651.22554599994,167.10170086999997
332,RegionB,312.444,540.19,46.8666,0.0,0.0,493.3234,225.0774,225.0774,230706.585774,132.66061956000001
332,RegionC,343.0404,540.19,61.7473,0.0,0.0,478.4427,243.0431,243.0431,241900.79743,135.83678859
332,RegionD,326.6176,540.19,127.3809,0.0,180.0,232.8091,17.2367,-162.7633,-78672.913141,7.35662356
332,RegionE,307.575,540.19,169.1663,0.0,204.0631,166.9607,0.0,-204.0631,-89851.023561,0.0
332,RegionF,299.0088,540.19,167.4449,0.0,205.0098,167.7353,0.0,-205.0098,-95017.94210400002,0.0
333,RegionA,348.354,510.22,41.8025,0.0,0.0,468.4175,261.5515,261.5515,279917.64632999996,168.09914905
333,RegionB,364.1085,510.22,54.6163,0.0,0.0,455.6037,268.9922,268.9922,275886.47008600004,161.74500986
333,RegionC,376.947,510.22,67.8505,0.0,0.0,442.3695,270.8465,270.8465,269736.02934999997,154.4366743
333,RegionD,328.3328,510.22,125.5004,0.0,180.0,204.7196,177.5324,-2.4676,23734.408784,77.29760696
333,RegionE,321.375,510.22,176.7563,0.0,183.4051,150.0587,0.0,-183.4051,-80804.61895799999,0.0
333,RegionF,320.6369,510.22,184.5359,0.0,179.1263,146.5579,0.0,-179.1263,-83071.61288799999,0.0
334,RegionA,407.403,500.0,48.8884,54.1334,0.0,396.9782,358.5146,358.5146,238293.89918199996,234.36099401999996
334,RegionB,396.387,500.0,59.4581,49.5,0.0,391.0419,336.9289,336.9289,214616.970722,206.03202235
334,RegionC,353.7906,500.0,63.6823,46.75,0.0,389.5677,290.1083,290.1083,179437.78571599998,168.23380317
334,RegionD,352.0768,500.0,132.0288,73.5942,161.9073,132.4696,220.048,58.1407,37218.896781,97.4372544
334,RegionE,389.0,500.0,213.95,57.21,125.862,102.978,175.05,49.188,26969.17956000001,40.6116
334,RegionF,353.4918,500.0,208.5602,58.288,128.2335,104.9183,144.9316,16.6981,16583.62994600001,39.72575156
335,RegionA,411.588,510.22,49.3906,55.0,0.0,405.8294,362.1974,362.1974,240886.62481800004,239.88333802
335,RegionB,449.631,510.22,67.4446,49.5,0.0,393.2754,382.1863,382.1863,243590.260168,236.76441285000004
335,RegionC,450.156,510.22,81.0281,46.75,0.0,382.4419,369.1279,369.1279,228449.566031,216.86264125000002
335,RegionD,405.5552,510.22,149.5634,72.1313,158.6889,129.8364,255.9918,97.3029,52514.947962000006,114.83792148
335,RegionE,399.6625,510.22,219.8144,58.0811,127.7785,104.546,179.8481,52.0696,28144.006065999994,42.2643035
335,RegionF,418.8333,510.22,252.3162,51.5808,113.4777,92.8454,166.5171,53.0394,28822.130139,46.24179867
336,RegionA,492.7095,540.19,59.1251,55.0,0.0,426.0649,451.5844,451.5844,217040.494328,301.61322076000005
336,RegionB,433.647,540.19,65.047,49.5,0.0,425.643,384.7999,384.7999,177238.83394,240.42297752
336,RegionC,499.4358,540.19,89.8984,46.75,0.0,403.5416,424.8374,424.8374,190004.278776,251.7161595
336,RegionD,447.7184,540.19,162.9781,75.4424,165.9732,135.7963,347.1403,181.1671,62483.41196400003,157.08098575000002
336,RegionE,433.375,540.19,238.3563,60.3668,132.8069,108.6601,252.6187,119.8119,37803.41427699999,59.87063189999999
336,RegionF,465.9757,540.19,285.1592,51.0062,112.2136,91.8111,240.8165,128.6029,40929.68719299999,67.45270165
337,RegionA,513.4995,587.87,61.6199,55.0,0.0,471.2501,469.8796,469.8796,225969.798436,314.96029588
337,RegionB,498.069,587.87,74.7104,49.5,0.0,463.6597,439.5587,439.5587,202579.418069,275.64726077
337,RegionC,505.9908,587.87,91.0783,46.75,0.0,450.0417,430.2125,430.2125,192524.395875,255.8043525
337,RegionD,491.9168,587.87,177.5929,82.0554,180.0,148.2217,376.7239,196.7239,67875.27131899999,171.07032299
337,RegionE,508.4,587.87,279.62,61.65,135.63,110.97,286.38,150.75,45835.4367,68.101164
337,RegionF,481.9396,587.87,297.8173,58.0105,127.6232,104.419,244.1223,116.4991,38626.75624300001,68.62277853
338,RegionA,544.32,650.0,65.3184,0.0,0.0,584.6816,486.8416,486.8416,234268.17792000002,325.84308288
338,RegionB,531.36,650.0,79.704,0.0,0.0,570.296,457.932,457.932,211175.3418,286.7112252
338,RegionC,536.544,650.0,96.5779,0.0,0.0,553.4221,445.8934,445.8934,199662.146652,264.72691158
338,RegionD,482.752,650.0,173.7907,95.2419,180.0,200.9674,371.3613,191.3613,66373.010394,168.37521342000002
338,RegionE,508.05,650.0,279.4275,74.1145,163.0519,133.4061,286.2225,123.1706,40391.34693500001,67.97784375
338,RegionF,516.2677,650.0,320.086,65.9828,145.1622,118.769,256.1817,111.0196,38215.83191699999,71.91020318999999
339,RegionA,544.32,722.35,65.3184,0.0,0.0,657.0316,479.0016,479.0016,230634.480384,318.536064
339,RegionB,531.36,722.35,79.704,0.0,0.0,642.646,451.656,451.656,208407.62808,280.9751976
339,RegionC,536.544,722.35,96.5779,0.0,0.0,625.7721,439.9661,439.9661,197126.811105,259.579999
339,RegionD,558.8864,722.35,201.7704,104.1159,180.0,236.4637,419.516,239.516,80262.02096000001,188.991958
339,RegionE,550.8,722.35,302.94,83.882,184.5404,150.9876,305.46,120.9196,41045.74251599999,72.08855999999999
339,RegionF,562.3433,722.35,347.5032,74.9694,164.9326,134.9449,274.8401,109.9075,39105.440685,76.65290388999999
340,RegionA,544.32,800.0,65.3184,0.0,0.0,734.6816,479.0016,479.0016,230773.39084799998,315.08725248
340,RegionB,531.36,800.0,79.704,0.0,0.0,720.296,451.656,451.656,208529.5752,277.94910239999996
340,RegionC,536.544,800.0,96.5779,0.0,0.0,703.4221,439.9661,439.9661,197245.601952,256.76421596
340,RegionD,615.6032,800.0,224.0914,47.121,180.0,348.7876,453.9118,273.9118,90206.64221400002,202.26309808000002
340,RegionE,578.975,800.0,318.4363,81.7826,219.8796,179.9015,318.1387,98.2591,37284.40618099999,74.25357258
340,RegionF,574.6623,800.0,351.6712,89.6658,197.2647,161.3984,282.9911,85.7264,34559.61649599999,78.07724449
341,RegionA,544.32,877.65,65.3184,0.0,0.0,812.3316,479.0016,479.0016,230907.511296,310.53673728
341,RegionB,531.36,877.65,79.704,0.0,0.0,797.946,451.656,451.656,208656.03888,273.8841984
341,RegionC,536.544,877.65,96.5779,0.0,0.0,781.0721,439.9661,439.9661,197364.392799,253.02450410999995
341,RegionD,640.9344,877.65,236.3681,0.0,180.0,461.2819,404.5663,224.5663,76053.83777,177.64506233
341,RegionE,562.45,877.65,309.3475,0.0,220.0,348.3025,253.1025,33.1025,20735.33804999999,58.213575
341,RegionF,585.2414,877.65,352.5649,0.0,220.0,305.0851,270.9059,50.9059,26595.509079000003,73.65931420999999
342,RegionA,544.32,950.0,65.3184,0.0,0.0,884.6816,479.0016,479.0016,231046.42176,305.1240192
342,RegionB,531.36,950.0,79.704,0.0,0.0,870.296,451.656,451.656,208777.986,269.1418104
342,RegionC,536.544,950.0,96.5779,0.0,0.0,853.4221,439.9661,439.9661,197478.78398500002,248.62484311
342,RegionD,643.2896,950.0,241.2336,0.0,180.0,528.7664,402.056,222.056,75376.07192,173.48716399999998
342,RegionE,589.85,950.0,324.4175,0.0,220.0,405.5825,265.4325,45.4325,23887.951524999997,59.987745000000004
342,RegionF,590.3722,950.0,348.3196,0.0,220.0,381.6804,242.0526,22.0526,18878.435222000007,64.65224946000001
343,RegionA,544.32,1012.13,65.3184,0.0,0.0,946.8116,479.0016,479.0016,355658.688,299.28019968
343,RegionB,531.36,1012.13,79.704,0.0,0.0,932.426,451.656,451.656,321384.85992,263.992932
343,RegionC,536.544,1012.13,96.5779,0.0,0.0,915.5521,439.9661,439.9661,303990.177134,243.87320923
343,RegionD,607.6672,1012.13,232.2719,0.0,180.0,599.8581,375.3953,195.3953,104206.89183200002,158.90483049000002
343,RegionE,560.8,1012.13,334.5662,0.0,220.0,457.5638,226.2338,6.2338,21409.10154399999,50.15603346
343,RegionF,611.1494,1012.13,351.7343,0.0,220.0,440.3957,259.4151,39.4151,36223.728749999995,67.9667562
344,RegionA,544.32,1059.81,65.3184,0.0,0.0,994.4916,479.0016,479.0016,355864.658688,293.43638016
344,RegionB,531.36,1059.81,79.704,0.0,0.0,980.106,451.656,451.656,321570.03888,258.84405360000005
344,RegionC,536.544,1059.81,96.5779,0.0,0.0,963.2321,439.9661,439.9661,304166.163574,239.12157534999997
344,RegionD,579.8528,1059.81,226.1426,0.0,180.0,653.6674,353.7102,173.7102,94645.01573999999,146.78973299999998
344,RegionE,575.7375,1059.81,368.472,0.0,220.0,471.338,207.2655,-12.7345,13984.00255000002,45.0595197
344,RegionF,583.3618,1059.81,326.6826,0.0,220.0,513.1274,256.6792,36.6792,35114.973007999986,65.94088648
345,RegionA,544.32,1089.78,69.5448,0.0,0.0,1020.2352,474.7752,474.7752,352928.892672,285.48232776
345,RegionB,531.36,1089.78,83.8298,0.0,0.0,1005.9502,447.5302,447.5302,318811.563876,251.7357375
345,RegionC,536.544,1089.78,100.744,0.0,0.0,989.036,435.8,435.8,301455.934,232.45572
345,RegionD,541.056,1089.78,215.2129,0.0,180.0,694.5671,325.8431,145.8431,82327.644245,132.74847893999998
345,RegionE,530.8375,1089.78,359.5252,0.0,220.0,510.2548,171.3123,-48.6877,-113.44534099999873,36.55804482
345,RegionF,571.6905,1089.78,311.2688,0.0,220.0,558.5112,260.4217,40.4217,36682.55366600001,65.67835274
346,RegionA,544.32,1100.0,73.4832,0.0,0.0,1026.5168,470.8368,470.8368,350198.995104,278.59413456
346,RegionB,531.36,1100.0,87.6744,0.0,0.0,1012.3256,443.6856,443.6856,316254.658824,245.5799796
346,RegionC,536.544,1100.0,104.6261,0.0,0.0,995.3739,431.9179,431.9179,298943.336127,226.71370571
346,RegionD,517.6192,1100.0,209.6358,0.0,180.0,710.3642,307.9834,127.9834,74439.82628000001,123.43974672
346,RegionE,520.95,1100.0,367.7306,0.0,220.0,512.2694,153.2194,-66.7806,-7215.524529999995,32.176074
346,RegionF,505.8537,1100.0,268.1025,0.0,220.0,611.8975,237.7512,17.7512,27335.173351999998,58.98607272
347,RegionA,509.8275,1089.78,71.9944,0.0,0.0,1017.7856,437.8331,437.8331,325831.01468900003,255.91344695
347,RegionB,519.2505,1089.78,88.9025,0.0,0.0,1000.8775,430.348,430.348,306915.58664,235.3142864
347,RegionC,529.9752,1089.78,106.638,0.0,0.0,983.142,423.3372,423.3372,293165.244372,219.5003382
347,RegionD,495.5904,1089.78,203.7933,0.0,180.0,705.9867,291.7971,111.7971,67288.621095,115.52247188999999
347,RegionE,489.725,1089.78,354.4956,0.0,220.0,515.2844,135.2294,-84.7706,-14285.148562000002,28.04657756
347,RegionF,471.3859,1089.78,243.9769,0.0,220.0,625.8031,227.409,7.409,23074.376959999994,55.7379459
348,RegionA,491.319,1059.81,71.7231,0.0,0.0,988.0869,419.5959,419.5959,312431.10714,243.44954118
348,RegionB,484.11,1059.81,85.194,0.0,0.0,974.616,398.916,398.916,284654.49012000003,216.4917132
348,RegionC,488.2302,1059.81,100.566,0.0,0.0,959.244,387.6642,387.6642,268608.647538,199.53076374000003
348,RegionD,438.3232,1059.81,182.334,0.0,180.0,697.476,255.9892,75.9892,51401.037348,100.60375560000001
348,RegionE,442.625,1059.81,323.1162,0.0,220.0,516.6937,119.5088,-100.4912,-20469.83177599999,24.60686192
348,RegionF,474.218,1059.81,240.921,0.0,220.0,598.889,233.297,13.297,25522.769989999986,56.7611601
349,RegionA,463.8424,1012.13,69.1022,0.0,0.0,943.0278,394.7402,394.7402,294081.449,228.59404981999998
349,RegionB,454.923,1012.13,81.4211,0.0,0.0,930.7089,373.5019,373.5019,266665.416524,202.32597922999997
349,RegionC,453.9952,1012.13,94.8749,0.0,0.0,917.2551,359.1203,359.1203,248963.739178,184.48009811
349,RegionD,427.6493,1012.13,179.1756,0.0,180.0,652.9544,248.4737,68.4737,48084.40334100001,97.47623251
349,RegionE,416.3137,1012.13,301.3556,0.0,220.0,490.7744,114.9581,-105.0419,-22271.424661000005,23.623889549999998
349,RegionF,434.5242,1012.13,218.1505,0.0,220.0,573.9795,216.3737,-3.6263,18532.310693000007,52.53553436
350,RegionA,426.4529,950.0,63.9679,0.0,0.0,886.0321,362.485,362.485,270192.69415,210.748779
350,RegionB,401.5035,950.0,72.2706,0.0,0.0,877.7294,329.2329,329.2329,235180.937457,179.06977431
350,RegionC,428.8764,950.0,90.064,0.0,0.0,859.936,338.8124,338.8124,235010.445012,174.72555468000002
350,RegionD,386.7917,950.0,162.4525,0.0,180.0,607.5475,224.3392,44.3392,37367.238272,88.34477696
350,RegionE,405.395,950.0,286.1621,0.0,220.0,443.8379,119.2329,-100.7671,-20600.777140000006,24.597747270000003
350,RegionF,407.1988,950.0,203.5994,0.0,220.0,526.4006,203.5994,-16.4006,13250.347534,49.63753372
351,RegionA,398.3985,877.65,59.3525,0.0,0.0,818.2975,339.046,339.046,252853.72587999998,198.98609739999998
351,RegionB,376.839,877.65,67.4458,0.0,0.0,810.2042,309.3932,309.3932,221123.32004,169.88780612
351,RegionC,385.2546,877.65,80.5096,0.0,0.0,797.1404,304.745,304.745,211489.98255000002,158.6807215
351,RegionD,366.8186,877.65,153.6888,0.0,180.0,543.9612,213.1298,33.1298,32394.21291999999,84.74040848
351,RegionE,364.5375,877.65,246.8937,0.0,220.0,410.7563,117.6438,-102.3562,-21238.623881999993,24.50520354
351,RegionF,386.2819,877.65,193.9307,0.0,220.0,463.7193,192.3512,-27.6488,8597.549183999989,47.33763032
352,RegionA,356.94,800.0,52.1064,0.0,0.0,747.8936,304.8336,304.8336,227454.638976,181.49792544000002
352,RegionB,326.484,800.0,57.4549,0.0,0.0,742.5451,269.0291,269.0291,192374.63853700002,149.84920870000002
352,RegionC,341.8757,800.0,70.4198,0.0,0.0,729.5802,271.4559,271.4559,188482.689606,143.38300637999998
352,RegionD,300.5824,800.0,125.0365,0.0,180.0,494.9635,175.5459,-4.4541,15662.363958000002,70.79766147
352,RegionE,325.3875,800.0,208.248,0.0,220.0,371.752,117.1395,-102.8605,-21445.66490000001,24.751576349999997
352,RegionF,305.8033,800.0,155.3598,0.0,220.0,424.6402,150.4435,-69.5565,-8769.255944999997,37.56574195
353,RegionA,292.1265,722.35,41.2521,0.0,0.0,681.0979,205.8744,205.8744,222850.80302400002,124.80106128
353,RegionB,334.4355,722.35,57.2598,0.0,0.0,665.0902,236.6757,236.6757,245517.90415199997,134.21878947000002
353,RegionC,345.9798,722.35,69.6157,0.0,0.0,652.7343,238.1141,238.1141,239849.951789,128.05776297999998
353,RegionD,303.104,722.35,124.6404,0.0,180.0,417.7096,0.0,-180.0,-90765.0,0.0
353,RegionE,297.525,722.35,177.4997,0.0,220.0,324.8503,0.0,-220.0,-98034.2,0.0
353,RegionF,300.2661,722.35,155.4098,0.0,220.0,346.9402,0.0,-220.0,-103195.4,0.0
354,RegionA,295.5285,650.0,39.8963,0.0,0.0,610.1037,210.6322,210.6322,228110.459956,130.33920536000002
354,RegionB,307.1925,650.0,50.6868,0.0,0.0,599.3132,216.0057,216.0057,224183.67580199995,125.02409915999999
354,RegionC,340.2528,650.0,66.3493,0.0,0.0,583.6507,235.6535,235.6535,237486.88423,129.35020615000002
354,RegionD,281.9584,650.0,114.1932,0.0,180.0,355.8068,0.0,-180.0,-90808.2,0.0
354,RegionE,305.0625,650.0,167.7844,0.0,220.0,262.2156,0.0,-220.0,-98082.59999999999,0.0
354,RegionF,304.5079,650.0,161.3892,0.0,220.0,268.6108,0.0,-220.0,-103243.8,0.0
355,RegionA,366.8355,587.87,46.8686,0.0,0.0,541.0014,274.9669,274.9669,297923.886481,173.80657749
355,RegionB,321.543,587.87,50.7281,0.0,0.0,537.1419,230.3149,230.3149,239147.47641499998,136.18520037000002
355,RegionC,320.574,587.87,60.1924,0.0,0.0,527.6776,222.1316,222.1316,223964.1857,124.57140127999999
355,RegionD,303.1168,587.87,120.5691,0.0,180.0,287.3009,0.5477,-179.4523,-90496.988807,0.23452514
355,RegionE,275.15,587.87,151.3325,0.0,220.0,216.5375,0.0,-220.0,-98128.8,0.0
355,RegionF,298.7929,587.87,162.684,0.0,220.0,205.186,0.0,-220.0,-103292.2,0.0
356,RegionA,311.715,540.19,37.4058,0.0,0.0,502.7842,229.3092,229.3092,248568.879708,148.0190886
356,RegionB,316.278,540.19,47.4417,0.0,0.0,492.7483,228.3363,228.3363,237200.315166,137.86945794
356,RegionC,334.0152,540.19,60.1227,0.0,0.0,480.0673,235.6425,235.6425,237694.94617500002,134.9288955
356,RegionD,297.4336,540.19,115.9991,0.0,180.0,244.1909,0.0,-180.0,-90892.8,0.0
356,RegionE,323.9625,540.19,178.1794,0.0,199.1058,162.9048,0.0,-199.1058,-88848.972192,0.0
356,RegionF,290.1061,540.19,162.4594,0.0,207.7518,169.9788,0.0,-207.7518,-97585.17549600001,0.0
357,RegionA,381.3615,510.22,45.7634,0.0,0.0,464.4566,290.5981,290.5981,315144.921507,191.2135498
357,RegionB,375.2055,510.22,56.2808,0.0,0.0,453.9392,278.4247,278.4247,289361.22221599997,171.37040285
357,RegionC,371.3442,510.22,66.842,0.0,0.0,443.378,266.2522,266.2522,268691.070152,155.41140914000002
357,RegionD,353.088,510.22,134.9627,0.0,180.0,195.2573,174.4886,-5.5114,22078.631561999995,77.76956901999999
357,RegionE,333.475,510.22,183.4113,0.0,179.7448,147.0639,0.0,-179.7448,-80245.268512,0.0
357,RegionF,324.2183,510.22,186.5971,0.0,177.9926,145.6303,0.0,-177.9926,-83644.062518,0.0
358,RegionA,399.9915,500.0,47.999,54.2401,0.0,397.7609,351.9925,351.9925,237031.7495,235.37738475
358,RegionB,391.5945,500.0,58.7392,49.5,0.0,391.7608,332.8553,332.8553,214808.167855,208.23427568000002
358,RegionC,410.2326,500.0,73.8419,46.75,0.0,379.4081,336.3907,336.3907,210795.86824799998,199.54696323999997
358,RegionD,362.112,500.0,135.792,72.8416,160.2515,131.1149,226.32,66.0685,40749.82136500001,102.52296
358,RegionE,368.675,500.0,202.7713,59.4458,130.7807,107.0023,165.9038,35.1231,22708.843903999994,39.36897174
358,RegionF,360.7943,500.0,212.8686,57.4263,126.3378,103.3673,147.9257,21.5879,18473.850209000004,41.478366279999996
359,RegionA,437.832,510.22,52.5398,54.9216,0.0,402.7585,385.2922,385.2922,259563.64929599996,260.88134862
359,RegionB,431.4195,510.22,64.7129,49.5,0.0,396.0071,366.7066,366.7066,236749.448026,232.27196044
359,RegionC,419.9616,510.22,75.5931,46.75,0.0,387.8769,344.3685,344.3685,215884.61265,206.8277211
359,RegionD,425.2544,510.22,156.8282,70.6784,155.4924,127.221,268.4262,112.9338,59200.417416,123.10025532
359,RegionE,402.375,510.22,221.3063,57.7828,127.1221,104.0089,181.0687,53.9467,29124.204292000002,43.49270174
359,RegionF,411.8483,510.22,248.1083,52.4223,115.3292,94.3602,163.74,48.4109,27614.916443999995,46.485786
360,RegionA,520.8705,540.19,62.5045,55.0,0.0,422.6855,476.366,476.366,231866.38684,325.119795
360,RegionB,444.8925,540.19,66.7339,49.5,0.0,423.9561,394.3586,394.3586,183952.512556,251.75853024
360,RegionC,524.4828,540.19,94.4069,46.75,0.0,399.0331,445.3759,445.3759,201728.560146,269.63056986000004
360,RegionD,431.7824,540.19,157.1771,76.6026,168.5257,137.8846,337.0053,168.4796,59752.55343899999,155.79755018999998
360,RegionE,414.3,540.19,227.865,62.465,137.423,112.437,244.035,106.612,35154.704639999996,59.105277
360,RegionF,453.4408,540.19,277.4883,52.5403,115.5887,94.5726,235.9525,120.3637,39423.94692100001,67.5296055
361,RegionA,518.319,587.87,62.1983,55.0,0.0,470.6717,474.1207,474.1207,230863.592451,324.58303122
361,RegionB,522.207,587.87,78.331,49.5,0.0,460.0389,460.0759,460.0759,214689.817976,294.63260635999995
361,RegionC,506.046,587.87,91.0883,46.75,0.0,450.0317,430.2577,430.2577,194954.06644700002,261.29550121
361,RegionD,469.8624,587.87,169.6308,83.6478,180.0,154.5914,362.6316,182.6316,64625.66928000001,168.15227292
361,RegionE,511.025,587.87,281.0638,61.3612,134.9948,110.4502,287.5612,152.5665,46840.645128000004,69.84861547999999
361,RegionF,469.6587,587.87,290.2282,59.5284,130.9624,107.151,239.4305,108.4681,37135.27815499999,68.74049655
362,RegionA,527.148,650.0,63.2578,0.0,0.0,586.7422,471.7019,471.7019,229765.99549000003,322.31390827
362,RegionB,531.36,650.0,79.704,0.0,0.0,570.296,457.932,457.932,213767.23692,292.7101344
362,RegionC,536.544,650.0,96.5779,0.0,0.0,553.4221,445.8934,445.8934,202114.56035199997,270.25598973999996
362,RegionD,515.5712,650.0,185.6056,92.8789,180.0,191.5155,392.3656,212.3656,73299.276696,181.62603624
362,RegionE,488.5875,650.0,268.7231,76.2554,167.7618,137.2597,277.4644,109.7026,37690.95181599999,67.285117
362,RegionF,500.9388,650.0,310.5821,67.8836,149.3439,122.1905,250.3567,101.0128,36225.516175,71.72719455
363,RegionA,544.32,722.35,65.3184,0.0,0.0,657.0316,479.0016,479.0016,233403.10963199998,325.09838592
363,RegionB,531.36,722.35,79.704,0.0,0.0,642.646,451.656,451.656,210909.80232000002,286.75639440000003
363,RegionC,536.544,722.35,96.5779,0.0,0.0,625.7721,439.9661,439.9661,199493.82872299998,264.90358881
363,RegionD,549.2352,722.35,198.2861,104.8128,180.0,239.2511,413.3491,233.3491,79430.521591,190.05791618
363,RegionE,523.7625,722.35,288.0694,86.8561,191.0835,156.341,293.2931,102.2097,37096.747262,70.62497848
363,RegionF,516.0899,722.35,318.9206,80.6859,177.5089,145.2346,257.1693,79.6604,32137.296967999995,73.19038278000001
364,RegionA,544.32,800.0,65.3184,0.0,0.0,734.6816,479.0016,479.0016,233479.749888,321.50587392
364,RegionB,531.36,800.0,79.704,0.0,0.0,720.296,451.656,451.656,210977.55072,283.5948024
